,ENSG00000076242.13,ENSG00000178567.7,ENSG00000172728.14,ENSG00000066583.10,ENSG00000182648.10,ENSG00000140307.9,ENSG00000198718.11,ENSG00000112305.13,ENSG00000164466.11,ENSG00000147471.10,ENSG00000173085.12,ENSG00000113048.15,ENSG00000197557.6,ENSG00000132463.12,ENSG00000134970.13,ENSG00000114115.8,ENSG00000124228.13,ENSG00000187566.4,ENSG00000113013.11,ENSG00000100744.13,ENSG00000134049.4,ENSG00000075336.10,ENSG00000078668.12,ENSG00000127989.12,ENSG00000041880.13,ENSG00000147459.16,ENSG00000066926.9,ENSG00000104613.10,ENSG00000171703.15,ENSG00000108561.7,ENSG00000170899.9,ENSG00000179941.6,ENSG00000148143.11,ENSG00000103485.16,ENSG00000115514.10,ENSG00000176890.14,ENSG00000038274.15,ENSG00000248593.3,ENSG00000126218.10,ENSG00000131067.15,ENSG00000177337.6,ENSG00000128833.11,ENSG00000170638.8,ENSG00000138777.18,ENSG00000158966.12,ENSG00000171604.10,ENSG00000138674.15,ENSG00000137944.15,ENSG00000151093.6,ENSG00000021300.12,ENSG00000166902.4,ENSG00000163626.15,ENSG00000152527.12,ENSG00000165678.18,ENSG00000104660.16,ENSG00000104756.14,ENSG00000167699.12,ENSG00000019505.6,ENSG00000128050.7,ENSG00000011295.14,ENSG00000179299.15,ENSG00000132792.17,ENSG00000104689.8,ENSG00000102547.17,ENSG00000138663.7,ENSG00000010361.12,ENSG00000198042.9,ENSG00000095380.10,ENSG00000163513.16,ENSG00000180011.6,ENSG00000156735.9,ENSG00000185340.14,ENSG00000107897.17,ENSG00000171723.14,ENSG00000101544.7,ENSG00000198546.13,ENSG00000198862.12,ENSG00000123609.9,ENSG00000104765.13,ENSG00000099810.17,ENSG00000155893.10,ENSG00000144451.17,ENSG00000159713.9,ENSG00000124177.13,ENSG00000154914.15,ENSG00000157992.11,ENSG00000131844.14,ENSG00000132423.9,ENSG00000119772.15,ENSG00000163528.11,ENSG00000164219.8,ENSG00000134987.10,ENSG00000103260.7,ENSG00000067560.9,ENSG00000205978.5,ENSG00000164252.11,ENSG00000101470.8,ENSG00000168916.14,ENSG00000137767.12,ENSG00000115365.10
TCGA-CG-4460-01A-01R-1157-13,0.36192152982741393,-0.1857164447664344,-1.0244673867256193,0.8488133978453963,-1.0710490331206284,0.774460934031495,-1.0248147523728304,-1.1446498014711344,0.48625055293345154,0.7629342564120012,-0.19692063738398355,0.24471744858835137,-1.4681411270608877,0.7709127251458815,1.3591569296963983,-2.166243738794042,0.5364383884119236,-1.3539804474148818,2.0546467007262414,0.39291004751910796,0.776327270780861,-0.27254627120549885,1.7719045402418097,-0.9543366061851073,0.00735661550315185,-0.0848924269249813,-0.33329057788908145,0.29362348114587605,-0.6951922450114975,2.2119725706027213,-0.6724477765467133,-0.19869731753009065,-0.6016773788592571,-2.006616020836211,0.4182124934321138,0.840454270285922,0.7291632528623617,-0.655208928692375,-1.4286545233642394,0.7233684377940323,-0.5017030841333808,0.031535761439930116,0.20832462817006622,0.6585403903035149,-1.2611474545251105,0.3452321478363342,1.341017598792278,0.7828981862204617,-0.07682927966378604,0.5412852050371864,1.078286486856054,-1.7634748828906557,-0.6243180835330117,2.3424150004275446,0.6033096149784943,0.3371839609062074,0.39991998225255304,-0.8314723485568458,1.011794517749843,0.04633730073906352,-1.2189901274179082,0.07921353723311202,-0.29288921403385704,-1.5156373095401001,0.6885966034844446,-0.6014166340705067,-0.10892463976529142,0.5112558547704308,1.6228283207970489,0.21589167942870996,0.46557170557576005,-0.9906105794056324,0.8952415070060887,0.6365540147707728,0.8522626824758385,-0.891506454739246,-0.4097214320723923,0.4341104581341493,0.7650625685036276,-0.7509009394518681,-0.9698652417719984,-1.405535592212987,-0.8611963705589685,-0.1271188135876365,-1.5398670767996716,0.8297510448791294,1.0577128342074806,0.029357951096487235,-0.6596167608707704,-0.07497294982203503,-0.8125794627891877,0.31633986282594256,-0.929857459651541,3.1395432441626383,-0.10705816142929844,0.48961775156433024,-0.6587559255295343,-2.2943916572145864,-0.33716317058223366,1.0345263023635387
TCGA-HU-A4GY-01A-21R-A24K-31,0.36245852424345276,0.16386282141193123,-1.054473041990395,0.7360391549501343,-2.020195806880387,0.5459274170900513,-0.7772248089707623,0.26907281535604044,-0.002074848959672367,1.2634485607043597,-0.5675071487087006,0.23256348608192245,-2.011330057761109,0.5647348648701502,1.315549605418035,-1.6167301681924577,0.7218238919666322,-1.673282920135922,1.739444043453765,0.24184025273377174,0.6973444127153553,-0.7068416185830665,1.2718917869612387,-1.0703278794664777,0.07016466166804296,-0.5960269168420221,-0.1955044115115792,0.2488197020104576,-0.6819454996329997,1.4479041534018684,0.1101771317899321,-0.37069255207111046,-1.2476204406692786,-1.2584961716260736,0.46350763518014115,0.5682914836026796,1.1828095791404984,-0.6050474930887554,-0.8205283682395675,-0.188148993102955,-0.36834054775641545,-0.46605829375107277,0.9794126714549998,0.18170434059936588,-0.7662014960075154,0.9665812129316699,1.4433591815129507,0.42337210206483156,-0.7167402284606571,0.14707994000975938,0.49096749456357175,-0.9449889788900945,-1.0369606407201908,2.312342482511856,0.676847109030701,0.3145540091865019,0.11780278175439306,0.9129707420385156,0.531653087848692,0.08270237326468144,-3.043807314015295,0.36440675163060793,0.16979713655666023,-0.02433462515083213,0.37133298944005577,-0.8110708333607395,-0.15649311747053105,0.11083214799641374,2.4132705736561793,-0.579844711206034,-0.02571175759870585,-0.1090598528444959,0.3506508572291163,-0.8308969188782157,-0.04744545193270425,-0.3824011214649106,0.11260020191500932,0.7129300369699045,1.1788442698960957,-0.9241654070045552,-0.40343353064361676,-2.149977676678743,0.9928043197827032,0.004470539119952573,-1.962199881164241,-0.17293931172036736,0.74459918229965,-0.43354862806053573,-0.42125227904131823,0.0671918139179526,-0.4421365605476048,0.15236559445642595,-0.21806964549182029,3.6410194270268135,-0.12529832521907677,0.5164453270214705,-1.2752397410416656,-0.8698243820563994,0.5673508937263698,0.9025028284471568
TCGA-BR-8369-01A-11R-2343-13,-0.4086566724217683,-0.7089625747429685,-1.5515732233002462,0.4802133340123918,-3.096352280360042,1.057715847944443,-0.7909725282790065,0.22031182542815342,-0.18666976921903106,0.9150761187386998,-0.2545119766408526,0.33573559473048903,-1.425717840919382,0.4231452207606234,1.3175734850384466,-1.0625511245655086,1.1301053113264754,-0.9375047367872943,1.6048754479164342,1.1338511726993317,0.46043675573796894,-0.832742713347724,0.8105438130334449,-1.58558695065979,-0.30932279546920105,-0.8012956383827253,-0.5801569761371763,-0.3321747308557273,-0.8875167882898007,1.3547245922002156,0.09310917933274945,-0.2991512316236827,-0.3674810156547349,-1.4718029657182348,0.5160675687696977,0.18214713458401702,0.5791576180832424,-1.3277449829329695,-1.6841357325170687,-0.28424249499312265,0.03567428578807378,0.4084020696473312,0.6742715392951777,0.5081429448323749,-0.7417635760974693,0.6058638236080127,1.8259377422620269,0.4357601169733984,-0.37004661916693016,1.009403774947595,0.6917514365980386,-0.8998169024243546,-0.6245400311258779,3.2151979092358367,-0.08078539940206143,-0.07988524929589408,0.09442301057492704,1.8286702619992046,1.1522189804123295,-0.26870178054694066,-1.3401665597612775,0.7538547736315715,-0.2190165713239427,0.22979772454651012,0.36806723505448313,-1.3932697367348685,-0.5744832416091963,0.3880462859698142,1.9844579540155445,-0.18691343162755522,-0.6299149138015542,-0.09881551824785323,0.919711358883172,-0.2547093078426556,0.1844640459585382,-0.48604338289300986,-0.40058696845907105,0.6436940974079267,0.6933265843543593,-1.089168075967811,-0.9075613211560775,-1.6111550972769713,0.21551017136179043,0.24493870092236458,-1.0686137640612527,1.0587979824579552,1.035065366097007,0.07436687159997539,-0.7109611676875172,0.7475121145046246,-0.7233346455285304,0.12999948093168043,-0.3096576539188264,2.984785699218808,-0.331920464371457,0.4631496745365152,-1.3488496151404192,-1.082558255889155,-0.032791056168691685,0.8328040133817729
TCGA-RD-A8NB-01A-12R-A39E-31,-0.4955335146246369,-0.7081926355959062,-0.47032706598227797,1.0451348745058984,-2.4289454990983836,0.470271228599722,-1.1679001350797515,-0.27333327948620767,0.4415392210012761,1.177921810613226,-0.025006205621053035,0.4909185572693829,-1.9131647131596825,0.7424715307258425,1.5385408266473104,-1.4220917149356245,0.07016948887822518,-1.9121130108918871,1.73953349273832,1.0090599355164078,0.696684336755103,-0.32213258442745746,1.4490638949026362,-1.3641610147569654,0.6464884831734433,0.2810823248270733,-0.20323900219200217,0.4993830334694101,-0.9280492039353274,1.7171335775186518,-0.4696041559738402,-1.0350028541802037,-0.20956034441685886,-1.6683909788037916,0.08863536681644583,0.744469540382372,0.7013747961894239,-0.9869330843794686,-2.1931330449901174,-1.1527985383007362,-0.8085529654530962,0.7042314985524029,0.9953657579668972,0.5666116197686991,-1.0310080644690225,0.4707615767219891,0.7193030720339445,0.7140099579214898,-0.193623785271586,-0.9391614254958439,0.7972063810386013,-0.29236519315619536,-1.1440812711203703,1.8698743673181633,0.6565472519844839,0.21662458584485617,0.3177901901002495,-0.33232209275657315,1.23003341107311,0.4103852230198197,-1.2977727295933832,0.09737676020349081,0.5003821927264133,-0.6581098914640597,0.42502450479206677,-1.6077930301068823,0.20486604535650538,0.5855400338147749,1.4070545841337465,0.03326798523127932,0.26830091907811277,0.9394979912399019,0.6298741732446501,-0.11230746597435429,0.1801986447557408,-0.08263717920928985,-0.43864808235861985,0.7783743720020864,0.7553124324294819,-0.5672026699946113,-0.5907446233180624,-2.1997136642877435,-0.6104921267114481,-0.40813392735008425,-0.45380997303542764,1.4255202923547161,1.2109272920886975,-0.10748503264906623,-0.7087587592385716,0.11671148783958135,-0.40073731610809943,0.5117126603963602,-0.48709003830459924,2.790899356599122,0.15079899142535214,0.48768696574753656,-2.0277568744982855,-1.5551118003606388,0.8765315265346152,0.8105521372489584
TCGA-BR-6705-01A-12R-1884-13,0.37000945490254356,-0.6636028065618471,-1.2327810738252665,0.6374861235948049,-1.2894935125252476,0.7297183832395271,-1.0157314776046555,-0.436982391801475,-0.05803261410238723,0.912727492271171,-0.2828140665349622,0.33480748835037344,-1.9164696943266981,0.43479851237032247,0.8353244999187065,-0.33828825650232586,0.6542086323426819,-1.2901338259240096,1.5878439101898165,-0.08340474953502183,0.29146813567815777,-0.8587904649276485,0.9882964129156742,-1.6985486569115915,0.35640931826642025,-1.1805955226721825,-0.19172519989124714,-0.17123351210392362,0.22505321914198617,1.8531782811375574,-0.001014743385819235,-0.5395632292337688,-0.03675418522342095,-0.4141392533986999,0.27861608573283714,0.2639014774452093,0.4871800721928295,-1.0229665447901486,-0.189702134258402,-0.21784565638175135,-0.6106704899034594,-0.45360800065834295,1.2624738971372367,0.12700055544195804,-0.035833972103870626,0.745270814722645,1.5040581904598667,0.06897739215831537,-0.8338207651284968,0.9396473252436377,0.8440658646211534,-1.2779206642669707,-0.6108534163479742,2.21509539616967,0.07096842111477751,-0.25582417230751053,0.21992497051052567,-3.724510162740519,0.779895902293519,-0.1299218246319178,-2.108242224672311,0.4679947260043261,-0.483129960490291,-0.3452954567161009,0.19809318465831435,0.06362814231025661,-0.4224197117674589,0.14167069471175517,2.519817504438775,-0.306737854290685,-0.3299325774041034,1.0450406032126116,0.07110173413986273,-0.25835779282645555,-0.13501575341682065,0.08742797852126744,-0.478391422230518,0.308423295324055,1.1393970707593892,-1.1238613362706549,-0.7629609637521163,-1.9392653513494027,2.4156525686132704,-0.10935639098846733,-1.2383725196382391,0.9654008537001708,0.6353771080944333,-0.5077101730367936,-0.05281915258320371,0.6160366764899995,-1.0355296953260047,-0.2124716038866137,0.5130323068121888,3.2965134986877938,0.9487954946553602,0.057462052059100814,-0.46518216251867056,-0.4132617659077045,0.028318178650851924,0.2543010081764289
TCGA-HU-8602-01A-11R-2402-13,-0.697268707184123,-1.0763354737751798,0.17737174346481233,1.1455050082572085,-1.056313114455835,0.90844853425732,-1.2859125738383537,-0.585079771252068,0.4646026245372071,1.2101044502823546,0.3453902133030588,0.42135819057150903,-1.8846341787587706,0.6504733472433839,1.0368637154349492,-1.1233206986342292,0.14048615193847694,-1.8215985432266555,1.437214112948555,0.7844486284495481,0.6741743169047524,-0.12978927169326468,1.2131905490130568,-1.922038612898601,0.4460307654569017,0.23000621093361312,-0.1822256337984971,0.6100956800176575,-1.0621285674498724,1.4503003987761525,-1.3653507020339697,-1.0764557437918323,-0.21018900198269716,-1.436608009153482,-0.03157350470201183,1.085955660207474,0.6878666646968905,-1.0903112352586188,-2.331480831659607,-1.0948918501806886,-1.2125141437893658,0.48360333242616965,1.0373516858426828,0.629546431655948,-1.4673718846849726,-0.1858418208312688,0.13102239448148678,0.8986215358871856,-0.34725468863440745,-1.9649620541156145,0.6462027352320512,-0.09904713781105452,-2.443667292193101,1.645051311899159,0.9433859897914189,0.7638407960008188,0.4771916577426817,0.7695575676743595,0.8071181906951073,0.3067424989708504,-1.6456078388532533,0.34273404765981247,1.0294261117293269,-0.7794974931800686,0.7105296174586361,-0.2879876393824783,0.34224558195991744,0.4081807305167846,0.9217547261278431,0.09200084493619172,0.7678346399389505,0.5885459481043203,0.9480892889553832,0.015296727996809185,0.040246481190708464,0.5280262363336378,-0.4474964342643831,0.6756142698591479,0.7564531758272425,-0.10634323210877672,0.04456464196255341,-1.712034653260653,-0.9224508530339552,-0.2339726296020627,0.004364530118952186,1.1340475896988136,0.9772147094761895,-0.04003859879838246,-1.1664504129454956,0.212613246488563,-0.10608486495912581,0.41643715625274325,0.37247276123223977,2.205620897785099,-1.088328906953576,0.40703467846730285,-2.4327344627631287,-0.44570006138800755,0.45102329155872023,1.5473981026507886
TCGA-IN-AB1X-11A-21R-A39E-31,0.10329564827800314,0.13024563444164952,-1.163685600678602,0.8807695979279393,-1.796852441339675,0.2966058259138982,-0.5485782444571654,0.44844859137960086,-0.045995987581413864,0.5255612409982011,-0.18815657898718763,0.3898174819321505,-1.5574718633547475,0.418850325066731,1.083569561321689,0.19721989775972779,0.29287360435179277,-1.542750214302772,1.813393373542408,0.7516705033216624,0.4507442089669831,-0.4591584836829805,1.2569990678505054,-0.8942725688797348,-0.08669280581951663,-1.0102865845846776,-0.08286708573071004,0.1772787271144541,-0.6652425386693682,1.6696018931359327,1.4397724151094453,-0.2988679361769351,0.05442240497074377,-1.7285324005574387,0.39099706725309247,0.09897872368829623,0.5776946649520514,-1.3368745850162143,-0.31758331197238143,-0.45430384566845394,-1.7883031816739325,-0.25774547785325347,0.9722052183033545,0.6054601867758806,-0.17647445722577756,0.7819204947862409,1.4664216438625022,0.9028358757638725,-0.2477383703839493,-1.9666126059327294,0.2934822667287298,-1.1568506160125003,-0.884796380868465,2.1660414630780926,-0.4378947202021497,0.8997004418362249,0.04652292234641175,-3.6097676604727815,0.7637904506767869,0.3527579830460255,-0.7604176657942179,0.1283860267322328,-0.29566447255397793,0.8784478437423504,0.4956366492528918,-0.7437434172212622,-0.33523701634199937,0.10985296111095114,1.2629132527146074,-0.13831143377627528,-0.08309799439379431,0.5816589380448115,0.3578540276023146,-0.42783362890587934,0.21077057867676138,-0.7563838204557161,0.17256786620466258,-0.33507758143666766,1.6090550667466672,-0.7147382587193191,-1.9329774036834066,-0.6110552515292906,0.31885905944078974,0.1179868532732019,-0.4665991152927449,0.08805805729156313,0.7796750608979163,-0.05302941335829785,-0.7185660007675138,-0.0893380324970344,-0.7083332254148901,0.3469805337625757,-0.7428839714747252,3.234317891816454,1.1071313901063324,0.3729359123716751,-2.0952264700218035,-0.5828336677319366,1.4121026972958215,1.0105643158906215
TCGA-BR-A4QL-01A-31R-A251-31,-1.2269447851094042,-1.3172014251615227,-0.5415824439476378,0.7904961013627881,-1.2901931405247475,1.1470699073041861,-1.2360120386245788,-0.6014767719345593,0.4254615347132484,1.0788463518528348,0.20729649231797417,0.36696868973143815,-2.520283275617641,0.7232934725654467,0.7612957038528861,-1.1974786857968784,0.3464180505944565,-2.973121009219517,1.5038928975439763,0.880523231900926,0.8305462178783174,0.19445979008878025,1.522010417394734,-1.996086987075605,0.8699413986838744,-0.07537210448157923,-0.4409701484262733,0.6063462616207443,-1.1386414154118927,1.7320309555369702,-0.31043418058988187,-1.1554127711637905,-0.8435034513607857,-1.4893269557614623,-0.06858714704066965,0.9137469556551464,0.7025226784283505,-0.919079351539301,-1.2329947331020434,-1.5931022345712165,-0.43492837416511304,0.09737676952194403,1.032702513243757,0.6044792479833299,-1.7316902791251232,0.3665057463383639,0.9261624834276704,0.5017604674464753,0.28480982276879846,-0.5583869024456645,1.5559561723352875,-0.23728137056062754,-2.1914264029844928,1.6378260356173937,0.3730210569610215,0.18139454730305438,0.7390173130103801,0.3141136338148894,1.0184247370292685,0.5893514370169826,-1.8666338865662127,0.18067077277510324,0.28425994913061736,-1.5509915302586748,0.16702097453658496,-1.5158448797645616,0.4374238890607414,0.8668239632120122,-0.21183014531262184,0.08323679183008041,0.2918183831736782,0.5771753889174879,0.8495566353431975,-0.03108577896766511,0.08667854387468643,0.8963672277469263,-0.5439634908277822,0.872397035422883,1.0301285622427638,-0.08496606990175963,-0.26454301144514486,-0.6848695563632633,-0.3413302322750178,-0.38965521400434183,-0.25809604650155915,1.4427969832585568,0.9725326146102329,0.5538386210472296,-0.3914727642827459,0.617797922696164,0.01963244633744493,0.2977685904181657,0.669894416721601,1.9266127485960751,-1.4058685514361609,0.2995054279410133,-1.0003307794484013,-0.6422635405242813,0.96451748340328,0.29073939847993957
TCGA-ZQ-A9CR-01A-11R-A39E-31,-0.00155079989066152,-0.1270663344443513,-1.3259550148842032,0.9713672539594109,-0.960736392189913,0.9875281520249237,-1.3852824156765149,-0.03163601740119644,0.10480426579381175,0.7029189322608118,-0.1600788530464446,-0.11322682945733599,-1.5361149252972943,0.6540620323903532,1.371663666556282,-1.2278826634530506,1.2202577898655491,-1.857065680549759,1.9304869012275123,0.6783499112067207,1.034609017253789,-0.7240111176072812,1.3479791759228277,-1.2263705434106986,-0.20779615618037042,-0.4285767568899824,-0.8651183045847013,0.12265242672997628,-0.7306886948844551,1.7864099005037573,0.10567701475974986,-1.0368029608170577,-1.2361493258709577,0.820878179833167,0.5018758974942938,1.1763677555688565,0.41153234244111364,-0.5358110534338637,-2.817147062897196,-0.4704280529160746,-0.17604471055916013,-0.8718916027968667,0.9613112852321428,0.04081913113590403,-0.698378136105952,0.5250749482576171,1.3150135669246952,0.5289150294211415,-0.9430326452480287,0.6698416175231484,1.0414600142551782,-1.2959021221216676,-1.3887767213896114,2.0529712086575156,0.8511814509119553,0.2733458225191273,0.15445849534583958,0.3163021041447957,1.5670241024374332,0.12851781362090683,-1.3119826690228786,0.6088144195082337,0.40109211747996254,-0.9663239125807994,0.13097542534477385,-0.7946287645683219,0.2997018026402523,0.1555363402133028,1.3823695818710142,-0.7338212959963866,-0.09474535483542305,0.027199294766508755,0.19138188895148542,-0.931896175768931,-0.09681454606983535,-0.12362621915181785,-0.5524135187804257,1.0437030756155072,1.0987210633171478,-0.9242677105536811,-1.0497760802512757,-1.2008140916529026,1.4758280077847,-0.7986438668795772,-1.47743718849544,1.3520369516108501,0.6986001316525008,-0.19115972334283826,-1.090869796544315,0.22776849365096963,-0.8985078197419181,-0.13984427849417977,-0.370139763198755,3.0031780742604286,-0.5485932315730953,-0.05330138996517918,0.5642013553737528,-1.6604606327612612,0.8918576614337713,0.48096703257839407
TCGA-RD-A7BW-01A-11R-A32D-31,0.20924744113032043,0.06099317170792185,-1.3137670506598538,0.5938058128120635,-1.2410507505493638,0.9877231913869975,-0.8450200538707576,0.09608418842166601,-0.09243237095665775,1.3041371289982349,-0.503897786171069,0.4181076115393557,-1.079785299941427,0.2775703730293459,1.5123990658298803,0.09896554540654524,0.2980702855171509,-1.6557452868561537,1.6029700241518512,-0.3227801027370276,0.42350029148160123,-1.1449530497359939,1.3663190762766266,-1.4030936559392357,0.19714406634157644,-0.28491289737659553,-0.2863493999790833,-0.014465904255005506,0.3529637935422036,1.5432525303018105,0.2392894882653455,-0.17993121851773194,-0.45258702491105735,-0.44747349821585264,0.70507275664939,-0.09897392753232728,0.9238447891915822,0.003244799436224566,-0.8189199583110301,-0.09270991582810327,0.26454274232766595,-0.6315719247050001,0.7088172358874256,0.420969111826215,-0.5668501012725453,1.192946751954031,1.8032776619518032,0.571471699641599,-1.1334149617649796,0.2534023460817091,0.5675106961556251,-1.469813946620111,-0.911598246146564,2.261637472824335,0.5533672443398212,0.05635798084475144,0.2450744470427844,-3.786342078600992,0.05769216308476388,0.06680332670632103,-1.4178069160032447,0.18506701539969114,-0.5752599002402374,0.47125689071626287,0.5336709245197049,-0.3592866245245779,-0.4109050586289128,0.5011191952273605,2.2893513965761727,-0.3030298014685317,-0.08369517225991249,0.2599867857939713,0.5035019414899418,-1.1786877377153078,-0.4999650105831907,-0.11619711599170499,-0.29091033485938467,0.7139738704301833,1.3864855074516946,-1.295954449990618,-1.0391886036958502,-1.1311130250611583,1.026167610460526,-0.04431816687017731,-1.7375522769369383,0.24273832062657266,0.23679263433175254,-0.17663964790489092,-0.7716192504470537,-0.10520845395363047,-0.7694672380416485,-0.17602704466525787,-0.2598964128270159,3.6170551153196135,-0.12476209178197313,0.13271659846164868,-1.91714512011796,-0.6908259139031445,0.9446838390542344,0.9707578219809642
TCGA-D7-6528-01A-11R-1802-13,0.25750402398183614,-0.5412951469471746,-1.1395678101241564,0.5868873399891155,-0.6741987068056537,0.5062095289309683,-1.2141277353801185,-0.10926807773598818,-0.08897262966191655,0.7476696191636982,-0.2627896714237532,-0.007113283505032093,-0.8202290430760171,0.3539620025213826,1.079595900354393,1.3446177958342207,1.1557088286636141,-0.5834826667522465,1.8004759934947858,0.5468937729064649,0.7476366543958641,-0.18338036589122073,0.9424786053476597,-0.7208403199996943,0.1905134222193575,-0.951314639496448,-0.3838054451298995,0.30226637614277957,-1.3520166795079884,1.5073899676246927,0.18368480708938234,-0.5855457623582151,-0.4959051704184847,0.49688949722763914,0.684668942639769,0.6351470515820989,0.5841155669287492,-0.38449634779085207,-1.150566222387056,0.17877850799213674,0.07631786880609243,-0.27819130683536997,1.6061425662284723,-0.008800333102527126,-0.20521570293091204,1.6023603022366724,0.6245746069246296,0.2644677702823084,-0.42751886524570976,0.08378504713795121,0.8842026163773582,-1.6486348105686657,-2.9254607984176713,1.4987548444667986,-0.09341798722392831,-0.4724501441818826,-0.06601075849885062,0.8865205034612627,1.0114605123420024,-0.21309754423483518,-4.250570172924697,0.8809222608378141,0.16914866168248247,-1.7927685825535544,-0.028369101587453944,-1.6168877934382067,-0.4675254249972421,0.8696182124703663,1.0180344640154484,0.12755723318355236,-0.7121451674267244,0.884970651288778,-0.6378879203979991,0.22707188528886288,0.4472594241192196,0.28064178854674193,-0.06273715466278967,0.7131280630626241,0.2905556458009179,-0.2913977277894897,-0.4382164692625753,-3.3932485854126595,0.8188522581939051,-0.02562014008649043,-0.6105611318234115,1.4641251114788625,0.4404503287975534,0.09191769875293006,-0.9251931105264771,0.3638234404849702,-0.6138346020376028,-0.19902339524171175,-0.4052232915984276,2.435945743162194,-0.38836829309217485,-0.27582883515911577,0.348718687214122,-0.625303453844263,0.4618918111018104,0.042110116717971845
TCGA-BR-4361-01A-01R-1157-13,-0.46336141263504527,-0.9095777827080131,-0.20438809655684884,1.0245419926920778,-2.3785167219637633,1.7636925704733748,-0.8380298722689379,-0.7295207126323611,0.5102407705807661,1.1459919819150288,0.09117713260601934,0.4777265631042795,-1.9151291976351728,0.6777618277370616,1.3227579147822228,-1.0246994732346375,0.11576804227322256,-2.5968745251121765,1.6859738456348279,1.1366522537368475,0.8071700025031789,0.04434029015657808,1.467914013393256,-0.797026061635069,0.7281804567936032,0.4585000855871916,-0.015601661353510874,0.6298672137290878,-1.1534551085098672,1.700507748799892,0.11417945538474385,-0.7665455567797458,-0.5902800778476001,-1.3040761431180465,0.22016642995802949,1.0225986930674376,0.738966717786338,-1.1522495486754196,-1.5293165346181707,-0.7174689705784104,-0.6504934845693238,0.20554862621504252,0.9198447979042105,0.4758798799331672,-1.0760955977337363,-0.022001850923543634,0.88391840995726,0.7451840551797954,-0.10671528033068307,-1.5280667633515,0.9063001050284807,-0.7340630243781427,-1.3382923277624155,1.6992216508713847,0.7970076200709506,0.46870126809141527,0.7218906245671641,-1.7201190360835537,0.813469178934745,0.6116225212389678,-1.5244848650854765,-0.024002771407978688,0.3538044914017259,-0.9650980799659831,0.49497078528598465,-1.5958804376275053,0.2862280476908485,0.5779293642839461,0.7466725197405886,0.012191633001746657,0.35239081703998665,0.2540096993420476,0.6272081256131341,0.03617004931427452,0.2901183920784113,0.08794246478214783,-0.13948783195768488,0.822169839172136,0.9844530861165177,-0.33619687855495045,-0.5000653445014708,-1.5122364330077476,0.0471016230173488,-0.4947845321733514,-0.3767893502436079,1.046364018494654,1.0401536304323298,0.10442519985605149,-0.9203246033834127,0.3272928494324301,-0.2540899037977433,0.3707196842487326,-0.5349037351987246,2.46884383908,-1.3980936025074482,0.35311709168592115,-2.6624849404866238,-0.8043725992713967,0.7434647685349023,0.7442539718333356
TCGA-R5-A7ZR-01A-11R-A354-31,0.22860115612416715,-0.26820403243313123,-0.9690392858225388,1.2323754326835539,-1.8038789933656505,0.8090662032360952,-1.1000228778993064,-0.13775854474523463,0.5104946710931564,1.1146380925794594,-0.09660643671778014,0.2458550380946841,-1.1456399358125957,0.5092586607218552,1.2363845103595663,-1.5639555277073753,0.5398940713376603,-0.8431061789227234,1.8224833026912122,0.7253555858657108,0.44336452901954154,-0.9752854512326087,1.2222058426335904,-0.6340351607456525,0.15762925040337716,-0.4360150569383883,-0.5775229286106138,0.11439265069590283,-1.1224186189039096,2.3800223180646163,-0.029237247315278752,-0.842031511160082,-0.9631401253480197,-1.1891810041059805,0.3679534377804508,1.0337449451384313,0.4540579483328701,-0.5365352523211131,-0.12877935163948392,0.5693452070005554,-1.6031554488304502,-0.00764032595525871,0.5885232859425792,0.8117482092292859,-0.8994854826191676,0.8717828589818257,1.186281701079877,-0.04541505812101779,-0.1323082806193825,1.3670493217140667,1.3358652157755797,-0.9931738724181791,-1.9141830468032708,1.7811422704636262,0.6549229844570359,0.024366918658350837,0.387355305272654,-0.1198363628746683,0.8486409028909492,0.5620447372613884,-1.69362614510315,0.021332524233411886,-0.013050793600984847,-1.2637497122156782,0.040724453946443494,-0.41437339675309404,0.10956011289561945,0.8362274909567401,1.1529709676984832,-0.04745746185853505,-0.13579269511311104,-0.4971141363826998,0.543001111919709,-0.46118520841087324,-0.17003705531380503,0.058320469358038,-0.4080285410267304,0.5327935403109783,0.7229349332213678,-3.320417171925548,-0.8405130570779439,-0.8750209329493426,0.5340513800671998,-0.5596181278124212,-0.5694250292372935,1.8075736816936105,1.308191200730988,-0.06277502254527019,-0.703132653447308,0.3774648520982049,-0.8356625985995706,-0.1611477434287177,-1.404449742520524,2.9815109946860394,-0.3088703913122239,-0.11143070194431436,-1.8677466402313254,-0.9250754184107631,1.13727506949723,0.4265124283124213
