,msi,MLH1,HPSE,TNNC2,AXIN2,HUNK,CEL,POFUT1,OXCT1,SLC39A5,QPRT,PRR15,LINC00526,CAB39L,FECH,RNF43,GFI1,ASPHD2,GNLY,RAB27B,ATP9A,DDX27,RNLS,SLC35D3,SEMA5A,SPIN3,TSPAN6,MCUB,TRIB2,ASCL2,LY6G6D,CIITA,SHROOM4,CELP,ACOT8,ULBP2,GRM8,CTTNBP2,GZMA,NKD1,ZMYND8,GTF2IRD1,NR1I2,PLAGL2,FITM2,LINC01006,RAB32,ZSWIM3,JAK2,NAALADL2,DDAH2,NOL4L,PIAS2,AMACR,GNG4,SNHG11,IHH,TDGF1,NHLRC1,ENO2,TCF7,EPDR1,RUBCNL,NOX1,PMEPA1,UBE2L6,IYD,TINAG,CYP2B6,MOCS3,ADGRG6,CCDC68,MOGAT3,LMO4,CDHR1,PPP1R14D,GBP4,TYMS,DOCK5,RNF125,GGT7,KHDRBS3,VAV3,AGR2,CFTR,POU5F1B,CD274,LRRC2,DHRS12,ENGASE,CXCL14,GPR143,APOL6,MAPRE3,CLDN3,CTSW,BCL11A,SYT7,SPATA25,DUSP4,TP53RK
TCGA-AG-3578-01A-01R-0821-07,MSS,0.487376352731723,-0.4576138433952491,0.03893446714847435,0.43898421471697263,-1.20051548133929,-0.9593831340413216,0.8747488237543308,-0.0012534055814868775,1.0623327056368381,-0.04934173807022594,1.206853099460855,-0.1022807192453552,-0.5792312576731857,-0.19849126613802195,0.6817550700840603,0.2610790553776697,0.20691786023246345,-0.4621274324267666,0.04103367379692351,1.3966523518932823,0.862557352776763,-0.6357267100025279,-1.049754453103796,-0.4767827929085953,-0.009915003620385292,1.1490763828622093,0.19052235889183308,0.33049221679967805,0.9275234199605392,-1.2232447895434546,-0.8447020815246238,-0.37490601704759097,-1.2030760687178697,0.17296525157575107,-1.1421139059126053,-1.2434615330842342,-1.1328180617571328,0.17345696524049595,-0.7918610300091271,1.0347783578146577,0.22047790280507865,-0.08143244360146472,0.6185050129624651,0.15217052114258384,-0.010409041883839086,0.3863098219182875,-0.33596662209891764,-0.23558022247917496,-1.0900766412417346,0.8457931638773828,0.4498371751944729,-0.8063511618204192,-0.6568064130758156,0.7971094512443574,0.03989284085734664,1.6011573852030372,-1.0484811322901884,-0.21190026387599348,0.3289258055878681,-0.4960917379478771,-0.1040368111008717,0.06065859759143564,1.805750138892527,0.6850666396728898,1.359489966607438,-0.20999144893551408,-0.05867399318037391,-0.9778078218413636,-0.08604114708394281,0.5082072578895533,-0.18954736648900608,-0.1664637300600098,0.909263422291444,-1.0014313671714623,0.6948134961224932,-0.37009812966315203,1.0162820395922243,-0.17948877989049514,-0.4557027654834887,0.454980652341604,-1.201941374899843,0.004798806416657293,4.114431280640313,0.6951120512325909,-1.2690223800962428,-0.8339809605929461,-1.2193470628775096,-0.3659452155773462,0.8514365590850547,2.140280583510984,-0.16800039763686092,0.058121567847340724,-0.4644344881826201,3.1913296415674264,-0.9008595190139048,-0.6224095718367402,0.3548384357223589,-0.3671591083098634,0.6545941204187461,0.38387855332597615
TCGA-AG-A020-01A-21R-A083-07,MSS,0.7074368597449109,-0.333705540413656,0.3705597169811628,1.3016720806683832,-0.3438569300997148,-0.8191930495433867,1.5402233420508995,0.8867596817503381,1.5784546026534156,1.1787925495558802,1.7424688954922505,-0.22295076371428904,-0.3921016791478446,-0.18783113098200047,1.7006051322422415,-0.4143794390759588,-0.2924832015109071,-0.2655832427813454,-0.6446639485743301,1.351618082900705,1.5612155805734915,-0.4466039288386803,-0.35433708834855104,0.3561963267804553,-0.25581329841598416,1.4646037381545651,0.5090314938726324,-0.3873593366413118,1.8518126827721837,-0.09265146564415076,-0.6815194286992391,-0.3697491277038963,-0.8980217513628159,1.1007539281769234,-0.8283709859156624,-0.9778375885104692,-0.5811388807278889,-0.23929760108110584,-0.3697878361732289,1.1403611551189354,0.9023309517802336,0.373798147275542,1.1440705647930365,1.2157835519664326,-0.07695111267493332,1.7491851536047769,-0.031472170150112215,0.09972314111011324,-0.7524036968793472,1.4622421336014768,0.9776926209904092,-0.6468942654376442,-0.3641531202767869,0.5852503878081815,0.4849746572703538,1.3309169415320048,0.5633344953246842,0.20222507097109912,0.0049504006860514385,0.4620612374440325,0.4581254944405426,0.7397827289462391,2.774411865953287,1.0073778223372472,1.670317396858222,-0.06823091253923784,0.20437261792728675,-0.16722320194059653,0.6183819502859902,-0.24315823038156464,-0.2868433618626111,0.773282020855775,0.06523824152099117,0.7166496831473105,1.616036568443732,-0.23123534360664694,0.6115856980136943,-0.10401168697573067,-0.5415156870295781,0.1874527532585168,-0.23579171522195366,0.7079864390794604,3.68615047232499,1.1257577307962665,-0.7195042504071859,-0.7599157812193498,-0.7024990081993004,-0.323119675732334,1.1042403465675532,1.4583641003159495,-0.3567817704760345,0.1598735193364557,0.06640573137596248,3.9608508270144536,-0.8575383975883349,-0.8585676414463744,1.229745122352773,-0.19609746508400888,1.3360686683316028,1.0865431177451974
TCGA-CL-5918-01A-11R-1660-07,MSS,0.3289365853389826,-0.6916286964514935,2.1801464280118616,1.9893551463902213,0.6423272020104751,1.1278717119116315,1.7496601379146088,-0.8072424605735491,1.3019572500224903,1.5887831645226116,2.0320063530806824,-0.507189170910393,0.9380516967188829,-0.4553505869264705,1.960823731067352,-0.999051180291908,-0.5419528777313409,-0.2621697126358615,-1.0020391821040788,1.5846122118308472,1.6328226623380322,-0.2958990111555401,-0.5036688101193261,0.015300414434988634,-0.2288931945788405,1.983428059891932,0.2053835734681997,-0.5492288366417613,2.4429420858082063,1.7074135594581272,-0.7069723838364667,0.03275632800826924,-0.0931738876615511,0.9365057699278964,-0.7735204447729261,-0.7368099392458028,0.3184569885198136,0.8134978791498626,1.2199438268075589,1.1522749203275782,1.034304428100583,0.6627753284429695,1.2940715779392902,0.5766801951314738,-0.14665545502789018,1.1089451936131327,0.16004517430174225,-0.4645415572590446,-0.3593217661147504,1.4296039813012529,0.8756372697245212,-0.7898782327256306,0.4550574889846352,1.3267081846545572,0.6202143902493288,1.7901064713230597,0.6474930272001689,-1.1137921972882276,-0.055318729543873096,0.8608879371681899,1.019589786864027,1.1714469603424624,2.0190491389066882,1.5241229124369409,1.2701099742969606,0.06475784960783253,0.16491263038306647,0.3308611571992585,0.5206369162469779,-0.4763425935874711,-0.7757269892857359,0.8432088178663022,-0.16929318708708874,1.0907680272220053,1.7955801110577856,-0.5156130696445907,0.2330640196035828,-0.1109750110154118,-0.9061135665892224,0.9070026280702672,0.011471403715288842,1.2869717684455495,1.8163693417415767,1.6380268830461553,0.5478630195722951,-0.9397176940192096,-0.2977721371922609,0.17731734571957009,1.0134159847898625,1.9831517238317016,0.5167610119195452,0.3808364937143622,0.08518698274540053,3.1063278485815924,-1.0565420365970577,0.1644653307325463,1.1233809474551884,-0.08243315666348211,-0.5385230365740363,1.276058379776864
TCGA-AG-3885-01A-01R-0905-07,MSS,0.027599119189212533,-0.4131869789682473,-0.016474186591346456,1.0745304859816829,-0.18096832647222516,0.0424452707002746,0.7498245754626285,-0.32580561853762674,1.7799477295218997,0.5617983835842795,1.6782250749374923,-0.15630540053587874,-0.2951491435862523,-0.4014441762468061,1.1690940766448563,-0.7661811204875069,-0.19999953172508034,-0.774897461371646,-1.1083389654263145,0.8349851367335126,0.7209385479255846,-0.6021776085711465,-0.07002219287451895,-0.4516425060225809,-0.5272101275517773,0.6962238035174813,-0.18178154278527398,-0.331946454949969,2.3732667288901963,-0.819656797233677,-0.7231590241494859,-0.5944442497176202,-0.5827446863881074,0.8715222066668262,-0.4741434137485129,-0.8200675839857716,0.003487756980270858,-0.20639033855949052,0.2655710775758076,0.7160532462727502,1.1495919935877263,0.6777141978158412,0.5389310769957009,0.19439384814821647,-0.0900663493830826,1.4860251239157332,-0.1606084079331083,-0.7813969424024082,-1.0272828023952645,1.5882660880505637,0.6372277679218461,-0.985834496727172,-0.2615148876367547,-0.9991928470688672,0.3488396476472581,2.349783109900004,-0.29049497243523315,0.04663048145318114,0.14019855848954266,0.8092952239776593,-0.3100292130971992,0.7134209696514863,1.6775063183161756,0.7350245179031523,1.640498851014609,-0.23902435039113665,-0.5311612065072158,0.32621550722938875,0.15735570271946406,-0.7401128972929699,-1.0068235998690491,1.2338840316442918,0.4899601386280685,0.31781958113988074,1.6522823518191077,-0.508343331114111,0.9868447510476964,-0.8834360216626593,-1.0223478523208906,1.0689173471730828,-0.43048166162528345,-0.13169306373432055,2.6023963303251043,1.186527346554397,-1.065319186963393,-0.8475380013398647,-0.9683131173362556,0.2301251841812824,0.7770678482356885,2.1665133847341944,-0.2782990260954745,-0.22295361991799015,0.13144771011069012,4.333639301224169,-0.7002180503756287,-0.3493733879561173,0.3113702742231954,-0.3425782293760587,-0.2361875774397241,0.24045642479823326
TCGA-AF-5654-01A-01R-1660-07,MSS,0.5215418310331869,-0.7335988864383186,-0.8581823724062302,1.5179394470211798,0.2504067769039828,2.294375388696872,1.528188107394992,-0.7558785807284245,1.8620835522015315,0.6860703942165147,2.085899847818048,0.2136623343066158,0.16115268525886892,0.2871609129674724,2.0199835581786942,-0.94123405156129,-0.6964299346725129,-0.7756760628340601,-0.6282844924815759,0.7474591921450965,1.1330952434288752,-0.3966172652374009,-0.9999376134423634,0.14803634858557455,-0.1637391757241591,1.8302369026362064,-0.7158109958510309,-0.45350966296719103,2.197604205116395,1.581551062449835,-0.83743063024802,0.19126078836267846,0.5813109806905987,0.42795844851868503,-0.8122737676001666,-0.566135984723365,0.17946098539666472,-0.4982774336008683,1.3393180470368449,0.9673295271591896,0.5950811635539505,0.9136262062763808,1.285647462244346,0.5935650273899153,-0.22229639552356714,1.2706718528104537,-0.33546549107824186,-0.4667903161462792,-0.3001085249854925,0.5673104624730838,0.7251439345868649,-0.4148015254392042,0.8403794424556776,0.6247414665464369,0.13004182590922847,1.7153793213091006,0.3471286342579025,-0.8530763544403888,-0.09045724594557138,0.3946737441529269,0.4682047434052138,0.8556750908841253,2.393633922131142,2.1456485441281434,0.3166965615363377,0.262055166576538,-0.09522527121115902,0.323963478760882,0.22103702915147874,-0.7043403308009307,-0.17675125845882236,0.3275133779685185,0.05705198297413619,1.1359502625752982,1.1536592459196464,-0.3798262838193871,1.1368067981074363,-0.1316370778513962,-0.942329617866915,0.4497064174844089,-0.40161444329045454,1.0249951543644242,2.3571358389844317,1.7624491593986396,0.5800685912212571,-0.10912105506402103,-0.6911342974035867,-0.16616047215342078,1.1077653886152257,2.127761596031088,-0.04387046869563603,0.34038330433375785,0.8168609091369973,3.0260475655294434,-0.958540329530346,0.05043208430144687,0.713032672509463,-0.5433994987592954,-0.385383946701188,0.7817493095534809
TCGA-AA-3664-01A-01R-0905-07,MSS,0.32859711623203786,0.199358678119142,-0.20942808011673075,0.6835085917442502,-0.4646638382448757,-0.30519052186584833,0.9925244351238284,1.11524197273366,0.3632319144867947,0.8850485351712212,1.7477126521243391,-1.2972912882527619,-0.9421095387519216,-0.07428344078962372,1.2189476072603025,-1.0595295885132516,-0.2256627633883453,-0.593744220673723,-0.01392838379750906,1.5222032835949366,0.8919443796067991,-1.1759278467152825,-1.2756751360163332,-0.2585498695123066,-0.6508909178857417,1.5445188622019443,0.4482887288552979,0.4743892157580366,1.4595335847501452,-0.964051524522447,-0.2135434346448772,-0.5619492796266635,-1.2215014477475767,0.12844779523720265,-0.5352659859618861,-1.0224774676064072,-0.812755948764495,0.4614778318780883,-0.5151570514689378,1.0255603294063464,0.6407455002242692,0.42950019637902537,0.43473914375090655,0.3272061818480632,-0.6338957301679181,0.6677220939608267,-0.6798652197380833,0.1343438232725071,-0.6740179418647693,0.9040165548466303,0.2057084266222762,0.4131112576908511,0.019164671346443285,-0.6207826551425404,0.3708695092031924,0.733823313206119,-0.2886660724803709,-0.6953828867734653,0.5330677197094386,0.08075207396633882,-0.6422191916259532,0.4356669324824669,2.698757593051853,0.9081806008099952,1.5114746650954742,-0.2483991907490773,-0.9321274376506966,-0.049714252226579284,-0.09362776473259052,-0.007674396389199931,-0.3624631131205036,-0.04617863455768249,0.5872300424266966,0.752378292608362,1.658936649790889,0.451068463629542,1.5251271007233738,-0.26271044741153843,0.1521086813128269,0.4411908936629703,-0.8785911139761821,-0.4079020811940237,4.241373666193134,0.9593920658581384,-1.0518035513295294,-0.7907955834006319,-0.9383540668011914,-0.7202414556075237,0.9935780783107818,1.676366706107652,-1.077167922427,1.1111781710082342,-0.056268302882949546,3.1462079378937604,-0.633798602485725,-0.38674133590432336,0.43617458339896703,-0.09603379926366516,1.1477893521898732,0.5014936090030148
TCGA-AZ-4313-01A-01R-1410-07,MSI-H,0.7947338349031787,0.002341751399011848,0.11493531388538772,0.3390244790827995,-0.7940081097479759,0.08589203416132858,0.7992289577021168,0.4784588539520017,0.2710015259732123,-0.12738504306369294,1.5698826880348684,-0.3757156205554565,-0.5070560767495684,0.36663969920551936,0.9450221417636234,0.17613435525290724,0.29314704744417913,-0.545047530726945,-0.3948853392794337,0.4373028212877509,0.745893822217815,-0.24988212587510625,-0.3052411390439045,-0.5247545108271963,-0.7347666619942048,0.9204270135622852,0.4741962389284361,0.30372139421400923,1.2627383125198337,0.5172028143642343,-0.7829054161978186,-0.5335373879361788,-0.7959875863293706,0.7316018701414009,-0.08222472078057146,-0.8631350781001127,-0.8077471183315472,-0.3550388409916101,-0.5358438007252042,0.0795644100483022,0.5780531077363593,-0.5428255407355569,0.3146960549020776,0.3454942054253479,0.2893625043973509,1.799229092504299,-0.4929918494097258,-0.3555342909377881,-0.9442252628994462,1.4033704114404637,0.2236325618863754,-0.4824320549300512,-0.4258426159867601,-0.7439629916640196,0.040517556271084935,0.9645667443939268,-0.061632552622793865,0.2583537576159581,1.4849177142042655,0.11669957939077552,0.1920259299463105,-0.5495641550346583,1.2656530922902405,1.2484929324916696,1.7203283178487214,-0.3716313731552564,-0.7594377859708211,-0.7275297947753285,-0.04947542159278991,-0.1319135009839758,-0.4999772933952889,-0.008560238701361841,0.544829735262716,-0.3395352864679029,0.9440382377663228,-0.4045980850036791,1.4030294193122992,-0.4833381776035865,-0.41901292119828215,0.3526039579830949,-0.8364341296939146,-0.09126713186599728,3.853507061726529,0.6444009492141085,-0.9533316563240068,-0.7243987924591051,-0.8440908265744334,0.02306341914169819,0.3769036082275234,1.1513154636909582,-0.6185872330188826,-0.15622971823602616,0.015537863159209747,3.8191478834396513,-0.17860276918414975,-0.21945872762992136,0.17918573928529394,-0.7397069330322529,1.1944744476510858,0.3943557339507446
TCGA-AA-3877-01A-01R-1022-07,MSI-H,-0.4359771965232641,0.05014208553913733,-1.0786441318620164,0.08035703550338655,-0.9092201429732986,-1.0401978515848052,0.5646671933979168,0.8099849174869422,-0.98118748195324,-0.6118130665878453,0.6978952352278356,-0.6526792325005619,-0.7031413545821237,0.5247730466985435,0.6470046117681441,-0.5128190504246226,0.12889660086052074,0.16155578079717384,0.2861237610732126,0.5970475178369544,0.0002927105769350658,-1.0571876471291644,-1.1509874140562166,-0.7042800639556062,-1.1196366793811916,0.8496924441148509,0.7821830988928439,0.502910053061333,-0.5601972916584268,-1.2199905132217264,0.10380498613778964,-0.6696803469391108,-1.2105513078312689,-0.050317113295989147,0.13650460982834434,-1.1738908428852337,-0.3951029538711089,0.4745541328517313,-0.5956497891258242,-0.06550336303687382,0.3127411035000113,-0.12270101302774025,0.07603702936731148,0.23378100161960366,-0.582061195384631,0.7353528511383535,-0.5745920261800026,0.11411507012906273,-0.9243764989448778,0.7577040029548503,-0.0570480272633371,-0.3896119300372189,-0.7077230167130711,-1.1830173381635527,-0.2571613342747029,0.8248986389352543,-0.6771729318956934,-1.1132129938329192,0.14787799286782258,-0.07056147824241506,-0.3313896229285849,-0.28469087358578765,1.721519213889344,0.5970218535439281,1.945305259970296,-0.6913241617342792,-0.9136290177373668,-0.9721148893504076,-0.2583943813751352,0.96467095032504,0.0573630703101187,0.10716528088959376,1.2210258822605773,-1.1640419720618396,0.6686902505723218,0.7438411497458387,1.2664219553495883,-0.1593180792861622,-0.13669928161346928,-0.1035240947495825,-1.0867499261944982,-0.5426459404881098,4.24344325751294,1.3421425081404876,-1.1415452142397804,-0.2427423325729372,-1.145020730771409,-0.25328226142895416,-0.06411884059604404,1.3482240592975794,-0.6675151228763612,0.7789020535371067,-0.11636371645054586,2.0887290156571643,-0.1820147557473573,-0.6410570338168067,-0.7404093713135724,-1.1762293733065925,0.7293879139495052,0.3414570577045623
TCGA-D5-6535-01A-11R-1723-07,MSS,0.17215252326258876,-0.19613806696489053,-0.2625165590897761,1.489910688921335,0.28621330758922864,-1.0533760482675991,1.1595105940709542,-0.1804301300984438,0.7964606669979043,-0.21036437579292824,2.0481653672231963,-0.5900069801929265,-0.520786785682076,-0.5709934558477562,1.968604975886344,-0.9383313339311128,0.05502748966267,-1.0329858551590916,-0.6730004533171215,1.260948998524288,0.9347039974476902,-0.4156075625151481,-0.15460037074992605,0.17781087961090947,-0.23705901836028603,1.1892151216999578,0.3562898725783612,0.3235859887207977,1.5324760546397012,-0.21721296833997086,0.18070716105841197,-0.28350555073742384,-1.273899938128526,0.25616608406688834,-1.1290740306677418,0.18932040178469187,-0.5322970201473078,-0.16216693122398715,-0.02316194705526153,0.9986842615216256,0.5714870740520328,1.1346953042368015,0.9215429885589556,0.1564533822692407,-0.279348788142811,1.1874851029086095,-0.25815242889851514,0.23315896381631754,-0.7173959195194027,1.8832657760391724,0.6544127127880721,-0.6821252854571116,-0.31999858444751833,-1.2555464131142111,-0.10190636481114272,1.9062361977927915,-0.4741848229702318,-0.453314229071086,0.0946823581946926,-0.29013508436251484,0.4290451990270776,1.0243738567951899,2.4056780906161475,1.4281920834764532,1.5897843844732136,0.06431549812836068,-0.7143142351501588,-0.2699804004218036,0.06763845510165667,-0.041934911803359134,-0.6871646763519588,0.7303048989468783,-0.010243810369936362,0.6075436426367326,1.7743068498302867,0.4325992106199725,0.7942840057334235,-0.5799713473968324,-0.5995078509683072,0.2630890205701823,-1.080971075865063,0.4102516635518557,3.086194570653416,1.4208924549465438,-1.08966556832092,-0.5477932130860483,-1.0398146529014975,-0.4659410969418618,0.8690874381406419,2.0042589794202903,-0.7121854665176601,0.5734474098447859,0.4558517396141191,3.106688854879352,-0.9223657010418826,-0.573160031334582,0.5725073395695834,-0.5369387887095233,-0.22555693198297785,0.5277154501779651
TCGA-CM-6678-01A-11R-1839-07,MSS,0.3969906047154049,-0.5004005322945878,0.6189892820680379,1.6803603876641224,0.09212099862430974,1.0515388550508595,1.0908209906490032,0.6644125650433877,1.2444024123129946,1.0358434818530418,2.232741637976112,-0.08778940705414037,0.5952726401465389,0.06230357995815272,2.0914705046073787,-1.037566199239057,-0.15137388571712562,-1.0591551628744202,-0.3586912597255158,1.3618902547374367,1.0543636652641222,-0.29005769270798065,-0.6978598193438513,0.16597886565814707,-0.3483278499744585,1.7523082856218462,-0.39578796286567614,0.034446674982208915,1.8161142087495328,1.3737614840114392,-1.111979988186257,0.1831657124957556,-0.40525680287822624,0.11956452262252595,0.17712752711760754,0.8020432535524077,-0.01914515598767066,-0.6581774331708347,0.6371035898722959,0.6997501701948176,0.9188670620421506,0.5431945785737907,0.842093612414699,0.12692653742986593,-0.44279186948181504,1.6177184643878408,-0.2601841723073203,-0.5707529669074862,-0.5344129409647428,1.428729389521704,0.34624895111854365,-0.7120289534891375,0.5130761265118028,0.4923224570951525,-0.06759557173697034,1.947507566716029,0.6033156777878331,-0.4436524111459118,0.33939503674115584,0.12971614778675247,1.0960452602849535,0.8207689823568968,2.8139872761189797,1.6235643210707034,0.6375299824755066,0.3324124674580366,0.3958611779182228,0.2416563335440231,-0.2134560657322248,-0.5781981927142493,-0.5207507329243597,0.9458699578440682,0.2662384886931849,0.7570923578118564,2.0572557837490817,-0.6328778668991256,0.6538963340733085,-0.321594957707509,-0.8754857368937272,0.6534176733814306,-0.4523296245933805,0.9085671982158791,3.2326494925010385,1.9766548733648264,-0.2874989502635404,-1.1068349585047377,-0.5586421453158609,0.4243432834190417,0.3470124033854744,2.489225156864531,0.0419571771276633,0.06349933190206343,0.4388110156834832,3.1114027511966587,-1.0993807520404737,-0.25825999555430523,0.502842595335784,-0.8876933994210151,0.1303073417309702,0.6309549301015512
TCGA-D5-6534-01A-21R-1928-07,MSS,0.2178041705390893,-0.7790226137851723,-0.6943094063531822,0.06701608431456305,-1.0531804021045859,-1.2162358295416942,0.6617399265874718,-0.23805088268215205,-0.14533181176337798,-0.33927742210512024,1.4039305201068824,-0.8878326950372197,0.09887252770889288,-0.10986910780214454,0.2935552656540472,-0.7749782555449545,-0.3361102313216754,-0.9135394421266162,-0.4902856443731514,1.3900428234518136,0.8878556363246192,-0.981382945893323,-0.843954036778502,-0.2171380000981672,-0.973794050086676,0.17223421183358548,-0.056445363354626514,0.4751729023944565,-0.1470035520974286,-1.3040240878165523,-0.0961468837768722,-0.7263752565643657,-1.5415719588959402,-0.09802055398661587,-1.1958911619875774,-1.431517255783508,-1.1251293132372897,0.3128141841536895,-0.6944232974602448,0.5023888132003811,0.6327968270958981,-0.2303915120347461,0.025734081194037167,-0.4978623734841366,-0.4709823667463102,1.1652310901860634,-0.5025590283376828,-0.21687614621468815,-0.9261417709932174,1.619956461383484,0.2493094575512117,-1.0259783709215795,-0.9474592287546872,-1.2972015126704592,-0.29761460247998045,0.5334071973579446,-0.8447793549925059,-0.6452331488596206,0.11526365815093315,-0.11940886040804467,0.2808811535123769,-0.7840298829512953,0.5948657774579397,2.3162993755632795,1.611392066571984,-0.1390219439430363,-1.2569732378074612,-0.30948073276530313,-0.467210270032708,-0.3574123190740417,-0.1275877621025762,0.2643839806470017,0.2292416116010036,-0.6260056705031778,0.6498164697916158,0.9701276728769328,0.07262813621574607,-0.43802474148482345,-0.6766143974103521,0.07026971078630899,-0.8604186394825404,0.06509710592561374,2.050404957745171,0.07054680796454026,-1.4712188586384896,-0.37017298879307203,-1.047292320714909,-0.32918312362891905,-0.10034107229555383,2.458145907370107,-1.1391465207670362,0.423976188676088,-0.3557563276019054,1.8836901517617484,-0.009243236438702855,-0.9312922360762949,-0.33490261450623704,-1.1566035778554344,0.4891977648491695,-0.010474105412532722
TCGA-A6-5661-01B-05R-2302-07,MSI-H,-0.13328915286249746,-0.15466450483471975,-1.084910324651117,-0.22804785165162197,-0.6630114425720639,-0.9048205714322076,0.3333458938213283,-0.06444137251955906,-0.4443233968714804,-0.5485755947693279,0.40040938438224505,-0.9095646316036644,-0.6094592167721888,0.2348281744759337,0.8532728019926451,-0.7824132809161582,-0.5403927393712619,-0.5879973150823666,-0.5345783938451228,1.2535429449557052,0.5499476126965824,-0.5601501996602692,-1.117951041433198,-0.004826671060678842,-0.8093813816989067,0.248049417532014,-0.5916853472801148,0.7852045870698128,-0.5977427256617931,-1.117951041433198,0.08002717125095497,0.0331196202145761,-1.117951041433198,-0.533203228556614,-1.117951041433198,-1.0691024872564954,-0.572914816153814,0.8872028326029552,-0.38935979477320304,0.5857541547481354,-0.26503722703430194,-0.2884734126616016,1.1887799822296434,-0.34794425965675285,-1.0262807512575174,-0.632274192541052,-0.9627170225471806,0.3434977213007993,-0.3486962195154833,-0.01567254898433475,0.689270469060618,-0.30311918217640804,-0.9572186707375449,-1.0347257589444747,-1.0379026043868131,-0.37685670528001375,-0.9477612465795008,-1.117951041433198,1.004941884469072,0.2951497980616474,0.2737651778976422,-0.336220770663032,1.278196266512041,0.9294188403466612,1.4452605814510244,-0.33143953488677746,-0.4441737096373117,-0.8886556245072209,-0.680260625819761,0.5981547726579484,0.041750501767742906,-0.3484036984014934,0.536225988514832,-0.6802511153659674,0.4730731143485255,0.8047339458781414,0.6224713273431114,0.7744756450044828,0.179514716810591,-0.331250448260081,-0.7927647148847158,-0.07769444587919659,3.5520106589773057,0.980956379773702,-1.117951041433198,-0.0853982688887168,-1.014286548066616,-0.5306939162663379,-0.4635428610132593,2.09109048824678,-1.117951041433198,1.2713043455995097,-0.14794077863303273,-0.03092977255547303,-0.6336070218763857,-0.12018690698956842,-0.1524842542591236,-1.008357887087696,1.1050055224226936,-0.21997377985770586
TCGA-DM-A282-01A-12R-A16W-07,MSS,0.2905385199365346,-0.7897125378537829,1.0531532539503554,1.3220997326879116,-0.18886268911156115,1.398214898097791,1.3846409162614608,0.10411620312590793,2.1863519397165008,1.8059848401489105,1.81385819228096,-0.11518134284531575,0.022066058248813858,-0.4134811208253323,1.8294073926053025,-0.9516892080007701,-0.562012847721298,-1.005570809599983,-0.8374335422748629,1.406058930624038,1.3911152041263275,-0.14573378772065865,-1.0518478981192736,0.04103714011919787,-0.26527710629111184,2.1217064359246973,-0.3701136628995075,-0.2643258473794135,1.5829690046499452,1.3999951180484769,-1.0285983834578925,0.20678147230586336,0.0633428142475873,0.6344670630662974,-0.95153871753809,0.05840786118124359,-0.11870974955348765,-0.6240314927929288,1.027920760465426,0.8772008273633428,0.7228144298396336,1.0165449726749314,1.1680376955783836,0.4606973017706029,-0.007546331844039351,1.4141212865923911,0.07897630099251764,-0.398560724632411,-0.11116475623461172,1.9039453971513969,0.8613262979482152,-0.7257422466970509,0.21001401407054185,0.048988520066981366,0.493377150068527,1.7311017538016509,0.6655891494905859,-0.3866302438850166,-0.4528287635740644,0.5606919810264843,0.7584496346397309,0.981918290849254,2.846906730389944,2.064842413260105,0.8602137626557725,0.10818518898134256,0.9462023329306462,0.7047971771683019,0.21557582825868532,-0.9936008991289405,-0.5398819795043238,1.325774029263459,0.2533905630538601,0.4763010431403436,2.30475797887849,-0.7019649713116799,0.6037825436266734,-0.11529693273051896,-0.917203427917314,0.9046213670994856,-0.2654490794869023,1.1574198306654753,2.5811974782669806,1.1586087608564972,0.11038769376867008,-1.011274028123727,-0.546988742092693,0.15383764426306365,1.0928731523098256,2.4724098411769293,0.3314502353023241,0.22656508719296545,-0.0761992244092141,3.0489820252843365,-0.8680143366022424,0.19291670936560867,0.6351191199551491,-0.6235800891489074,-0.20293671910756972,0.8474102388376361
